,filename,label,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
698,reo_window_73_2_1.npz,1,0.6480356,-0.5128969,0.8682239,-0.7100191,-0.6106838,0.38408035,0.70972675,-1.2318624,1.8915038,-1.2764828,-0.93859124,-0.7599468,0.93636006,-0.43466946,0.62560433,0.35839334,1.2747402,-1.2893294,0.79298764,-1.0722357,1.0914257,-0.9909609,0.6609018,-0.10385342,0.63478553,0.34553343,-0.259847,0.8551913,-0.5413773,-0.84193677,-0.21619703,-1.5494758,-1.9254211,1.0111647,-0.14384848,-0.6524755,-1.8134767,0.69368863,0.4109226,0.81757665,-0.58425665,-0.25318962,-0.537892,0.39706907,-1.3825682,-1.2018052,0.8592781,-1.3808702,-0.9387373,-1.7131358,1.6467171,0.43071976,-0.8498587,-1.0425603,-0.95664823,-1.8163221,0.70819265,-1.7726276,-0.84046876,1.2850554,1.0583069,-0.6125878,-0.106268026,1.4648428
699,reo_window_18_0_0.npz,0,-0.73292214,0.3456532,-0.5892938,0.49415338,0.49665272,-0.5715298,-0.24666944,-0.48599982,-1.2494763,-0.44717538,-0.94643205,1.1137502,0.98136276,0.80500174,-0.36897984,-0.42055073,0.59077775,1.1835481,0.23341125,0.960419,-1.0822142,-0.918099,-1.0390583,0.060682952,-1.2184424,0.73096114,0.29270613,-0.4441421,-0.020937596,0.39066222,0.6285623,1.0099561,1.3156514,0.56035745,-0.3862601,1.0137024,1.9889346,-0.8733943,-1.0193416,0.07415413,-0.123165905,0.2833948,1.4558079,0.45489675,0.95082045,0.069127716,-0.59652954,0.48403552,-0.75197095,1.1650316,-1.0775468,0.8410118,-0.87587035,1.7261142,1.4813719,0.8255271,-0.40769017,1.0883249,-1.0811718,-1.2522132,0.9111831,0.4257147,0.45169902,-0.8691614
700,reo_window_60_3_1.npz,1,1.2853615,-0.67631304,1.0926185,-1.3034482,-0.5256478,0.5935469,0.7067022,-1.067462,1.3865389,-0.9035146,-1.0418072,0.39492178,1.072802,-1.3795344,0.5274145,0.28029484,0.9399165,-1.7958225,0.19296107,0.67131984,1.1363387,-0.85858166,1.5065806,-0.5051273,1.1059256,0.2691564,-0.27293417,1.0297502,-0.19712353,-0.57821083,-1.1432106,-1.2354437,-0.8042343,0.90925074,-0.3354129,-1.322458,-0.6521664,-0.6936382,1.099638,0.61880654,0.10251083,0.20645146,-0.6251294,-0.52561855,-1.2949996,-0.83731323,1.3058416,-1.3373579,-0.8333081,-0.49461728,1.0686992,-0.86513495,-1.0677164,-1.0386627,-0.89027077,-1.0349548,-0.94184,-1.3671925,-1.2108064,1.2862611,0.9436431,-0.48817375,-1.0627893,1.3086672
701,reo_window_180_1_1.npz,1,1.7035096,-1.13492,1.81617,-1.1075771,0.46245962,0.8149145,-0.815455,-1.5881389,1.1989701,-1.3939626,-1.4460018,0.121483535,1.3899763,-0.9380298,0.3258505,0.19150752,1.1022414,-0.898019,-2.2939737,-0.3421584,1.0465742,-0.96873254,1.5794389,-1.3460577,1.3176055,-0.06276578,-1.6841785,1.5855432,1.1641297,-0.0489085,-0.45828193,-1.0856099,-0.5015988,1.8814791,0.76564103,-0.44534346,-1.9379116,-0.4157036,1.395118,1.9158692,1.6428173,-0.27715543,-2.601089,-1.704023,-1.3155203,-0.584845,-0.118615955,-0.30455488,-1.0724906,-1.2715671,1.0054243,-1.0889786,-1.3623183,-0.47876686,-0.95599467,-1.2310857,-0.28305045,-0.9455229,-0.7648364,0.6317348,0.94220346,-0.65065986,-1.1444409,1.5524976
702,reo_window_70_3_1.npz,1,1.355448,-0.87355864,1.0781347,-1.2192957,0.054231245,1.0374329,0.8557304,-0.7539856,1.3859508,-0.7600915,-0.9579702,1.1357491,1.0056112,-1.3645508,0.99981874,0.49416,0.65735316,-0.6493285,-0.37719023,0.9508072,1.3169863,-0.8229689,1.2308207,-0.50095856,1.0629334,0.29089734,-0.36507457,1.2976294,-0.35625654,-0.20966168,-1.0755343,-0.9545628,-0.6677123,0.65718,-0.35462105,-0.83959204,0.44874957,-1.0834895,1.1479788,0.014938142,0.37212163,0.097408056,-0.26539645,-0.8012649,-1.1624383,-1.1725236,1.2215135,-1.23003,-0.6828874,0.3742001,0.6635303,-1.0043823,-0.9863316,0.012050016,-0.44074962,-1.3116456,-1.3337023,-1.4267552,-1.1724849,1.1422727,0.8906821,0.17678992,-1.2247801,1.3069189
703,reo_window_190_1_1.npz,1,2.2559898,-0.3560666,2.440644,-1.3564192,0.8636407,-0.08605704,-1.0041803,-1.6058433,1.2466784,-1.5320793,-1.7184696,1.5264626,1.6394669,-0.20842165,-0.036443707,0.14796618,0.9710451,-1.0623738,-0.6709256,0.5666671,1.1448017,-0.72768563,2.1895387,-2.1382966,0.2433698,-0.79216886,-2.7452724,1.4027123,2.0709147,-1.0183367,-0.13708,-1.5707891,-0.6099808,2.1056395,-0.5251755,-1.3594989,-0.8574129,-2.1857433,1.6550145,2.1655538,1.4128288,-0.22004656,-3.0186985,-1.6099352,-1.4156551,-0.6041619,-0.028387038,-1.0948521,-1.0097363,0.058088012,0.37343702,-0.74700516,-1.6095572,0.14803007,-1.9200857,-1.2867193,0.31788772,-0.43285003,-0.7894305,0.29550284,0.96094996,-1.4914969,-1.6443956,1.4452963
704,reo_window_46_3_1.npz,1,1.3523297,-0.89241934,0.90562123,-1.2814229,-0.2660807,0.788144,0.8113834,-0.9818477,1.408567,-0.8520695,-1.0381249,0.6171145,1.0930823,-1.2716919,0.48919904,0.31092286,0.8707231,-1.6799353,0.20352219,0.6202205,1.1026696,-0.9147428,1.465221,-0.41738015,0.9415277,0.34961516,-0.21352488,1.2009524,-0.27016786,-0.5219367,-1.324065,-1.0178761,-0.9049927,0.8465331,-0.26829615,-1.0256474,-0.23035853,-0.826851,1.2842766,0.35308915,0.18944134,0.38681957,-0.592988,-0.6833841,-1.3309402,-0.91223955,1.159612,-1.2498631,-0.82632804,-0.085613005,0.884322,-1.0276095,-1.0609558,-0.51704127,-0.80076045,-1.2012495,-1.1621076,-1.3945117,-1.345359,1.2388241,0.9622227,-0.41700965,-1.2292191,1.4378588
705,reo_window_56_3_1.npz,1,1.2384785,-0.7133584,1.0026345,-1.1915522,-0.5872186,0.37525755,0.78816897,-1.1633399,1.5406657,-1.0353467,-1.0915495,-0.007244209,1.1400326,-1.1104668,0.5216737,0.3902269,1.0914022,-1.7639596,0.013179469,0.3556915,1.0549939,-0.90700024,1.5376883,-0.30673686,1.1710656,0.3593777,-0.32365206,0.94282395,-0.266374,-0.5501801,-0.9073744,-1.0992883,-1.1887724,0.9830266,-0.24044804,-1.391891,-1.0193363,-0.43387914,1.0896244,0.71015716,-0.0760775,-0.18695928,-0.6539012,-0.39804998,-1.257162,-0.7185944,1.2871192,-1.358918,-0.8789186,-0.7690179,1.1113614,-0.6974892,-1.0851022,-1.0184045,-0.9665522,-1.1388917,-0.8968865,-1.2375579,-1.1553563,1.2066132,1.0299796,-0.55440617,-0.951212,1.2574586
706,reo_window_45_2_1.npz,1,1.180968,0.1823145,0.24712777,-0.6424962,-0.018622952,1.9822631,0.7245316,-0.87740505,1.4415194,-0.90630865,-0.917345,1.0102296,0.9052057,-1.0277259,-0.082808934,0.2532053,0.9567454,-1.3503305,1.923775,-0.5262555,1.3902287,-1.0433319,1.0215746,0.27016053,0.15693752,0.7887305,-0.39344332,0.75979835,-0.5615285,-0.9938271,-1.3813857,-1.5049491,-0.51040155,0.81360054,-0.12618518,0.011318687,-0.69339186,-0.5191719,0.96326274,0.25505057,0.3100088,1.0544926,-0.0829213,0.020470066,-0.91047597,-1.2042298,0.62462634,-0.78433824,-0.79502743,0.051566195,1.3395889,-0.9272924,-0.91251534,-0.82568,-1.6425683,-1.2632383,0.003906809,-2.4695435,-1.2314106,1.4375951,0.956451,-1.0463781,-0.6494289,1.3552043
707,reo_window_55_2_1.npz,1,1.0933812,-0.77846956,-0.11338433,0.7923708,-0.7087099,0.8169829,1.4567986,-0.3745485,0.44407648,-0.3325872,-0.6307008,0.2760167,0.55792046,-1.4859809,-0.22573401,-0.39771724,0.64213634,-1.5805051,-0.7937395,-0.45602745,0.47742137,-0.75535953,0.91394657,0.64733684,0.5578466,1.22199,0.73996085,1.793017,-1.4828669,0.7147198,-1.2605752,-0.37417537,-1.3648949,0.13785505,-0.2628946,0.060761865,-0.24293804,0.12732035,0.6386636,-1.0415863,-0.16887166,-1.1545746,0.48201448,-1.5923021,-0.65499914,-0.042984325,0.524653,-0.76429987,-1.4195863,0.8113446,0.977586,-0.86734676,-0.5144449,-0.95469064,-0.8515471,-1.501597,-1.7318684,-0.791569,-0.8093788,1.3647435,1.1132392,1.1935554,-0.8412838,0.9957034
708,reo_window_60_1_1.npz,1,1.8206611,-1.270128,1.6792082,-1.0675678,0.5940235,0.77176166,-0.8541083,-1.6275353,1.0910252,-1.4864029,-1.5227456,0.23197852,1.4517478,-0.75306624,0.09580487,0.22768167,1.0745317,-0.8089307,-2.358192,-0.42759922,1.1057899,-1.0097024,1.7155797,-1.3640184,1.2566909,-0.06612628,-1.7231365,1.634942,1.2892241,-0.20442274,-0.3973395,-0.9623886,-0.66618884,1.9443011,0.84367275,-0.181831,-1.6780987,-0.6893888,1.6342793,1.9649426,1.7131813,-0.16426522,-2.8526719,-1.8453158,-1.3916659,-0.45629135,-0.29873106,-0.23753262,-1.0535694,-1.0320611,0.7848041,-1.0536504,-1.4317932,-0.08850498,-1.1624008,-1.3231858,-0.23769175,-0.7895883,-0.94775397,0.45804816,0.9904582,-0.855305,-1.208925,1.7017311
709,reo_window_70_1_1.npz,1,1.2057786,-0.2506264,0.5051134,-1.117453,-0.33889303,1.0422665,0.17161188,-1.4569275,2.1714551,-1.385385,-1.0892432,-0.8067515,0.9949441,-0.7132982,0.13966952,0.37748903,1.3423295,-1.4354212,0.033273447,-0.9218625,1.3761357,-0.90824324,0.8966035,-0.43853244,1.179508,0.33220574,-1.1324595,0.6462735,0.04939365,-0.63379157,-0.8190305,-0.18910655,-1.1675229,1.3334364,1.0487899,-0.6113541,-2.6411216,0.29530966,0.4729916,1.7437708,0.30659136,-0.4071935,-1.1109334,-0.002256435,-0.96061295,-0.27096084,0.3625388,-1.3041764,-0.9029681,-1.9416792,0.64945245,-0.7984711,-1.0608864,-1.0596439,-0.8091516,-1.9203246,0.22506857,-1.4696851,-0.5925547,1.7369735,1.0736673,-0.96906376,-0.2617453,0.90047795
710,reo_window_18_2_0.npz,0,-1.7250149,0.83789146,-0.754185,0.80920535,-0.18031694,-2.0010424,-0.6560752,-1.0629858,-1.2293922,-1.018085,-0.9525908,-0.81998265,0.98055434,1.470591,-0.5343315,0.21170509,1.1332182,0.529914,1.2690605,0.4750632,-1.4641988,-0.9895037,-1.3938551,0.0510037,-1.295293,0.76969165,0.2763057,-1.8733381,0.3864743,-0.20401323,1.2029423,0.7935781,0.8482725,0.93932706,-0.38581333,-0.0119973635,0.27879316,0.12651339,-1.939293,1.326783,-1.3267976,-0.24609101,0.84859717,1.8348457,1.2506591,0.3725084,-0.76840687,0.53656226,-0.85774726,-0.47194484,-1.1472967,1.7283139,-0.9979319,0.4214748,1.2028241,1.584991,1.2305188,1.3881251,-0.79087955,-0.89482576,0.88387346,-0.02914864,1.2364961,-1.5695004
711,reo_window_63_0_1.npz,1,1.0991464,-0.41190106,1.2696847,-0.757999,0.5357147,1.1381311,0.86612153,-0.41080934,1.2154219,-0.5593196,-0.7223426,1.8039305,0.81228364,-1.39452,1.2350881,-0.20487405,0.3191266,0.00750703,-0.37904572,1.4058855,1.3482602,-0.52148944,0.89377314,-0.6703178,0.82243836,-0.24658155,-0.5818498,1.2438632,-0.18165655,0.67342436,-0.5459299,-1.1037724,-0.3365344,0.38389632,-0.41609657,-0.9578655,0.85671824,-1.3249711,1.075375,-0.29532278,0.47709653,-0.41295722,0.034101628,-0.8594709,-0.8967208,-1.6859077,1.6293551,-1.2637253,-0.4497507,1.0371107,0.7299247,-0.67180955,-0.7618004,-0.12404984,-0.2750492,-1.1151166,-1.0095533,-1.0978113,-0.75078654,0.8536007,0.64257723,0.5419458,-1.0916764,0.9432142
712,reo_window_183_2_1.npz,1,0.989339,-0.33033898,-0.2992773,-0.23082975,-0.09546046,0.5012011,1.2739694,-1.0509591,1.4433886,-1.1401674,-0.86468023,-0.5830773,0.7627256,-1.3728111,-0.6763663,-0.5249064,1.2010933,-0.048003837,0.23144262,-0.8246206,0.4539528,-1.0639244,0.8004742,0.4470369,0.6175468,0.54151464,1.4893993,1.4696505,-0.860481,-0.20377165,0.28139848,-1.7620363,-1.4657466,0.82076454,0.2585248,0.20001522,-0.40639794,0.70868427,0.59256953,-0.004759831,-1.3728027,0.18005005,-0.5223113,-0.27332115,-1.8102988,-0.2502392,0.31444046,-1.161731,-0.6460388,-1.1004055,2.8900905,-0.68139607,-0.9235082,-0.7795804,-1.7781703,-1.1497561,-0.5395387,-1.7913427,-1.4901772,0.58933216,1.2537028,-0.9320079,0.093741186,2.1069512
713,reo_window_73_0_1.npz,1,1.1384412,-0.5058917,1.2588842,-0.906916,0.43842283,1.1824017,0.91342413,-0.49101827,1.3061024,-0.64274037,-0.7881813,1.6519512,0.8637142,-1.4235625,1.224379,0.007024959,0.40099043,-0.13271905,-0.3982215,1.2904298,1.3883835,-0.61018145,0.97497964,-0.5862026,0.8968491,-0.12155838,-0.50252444,1.2909132,-0.25869572,0.50795054,-0.6629241,-1.0532148,-0.40027693,0.44446155,-0.42343867,-1.0149748,0.7893359,-1.2290988,1.1349822,-0.23964095,0.46222186,-0.3536749,-0.043971334,-0.9113601,-0.9646975,-1.646679,1.5709985,-1.2540277,-0.51437986,0.8854098,0.6932186,-0.7222922,-0.82810676,-0.019545892,-0.33314255,-1.2322762,-1.1337023,-1.2098662,-0.8289614,0.9313093,0.72586805,0.5110183,-1.1063524,1.1154563
714,reo_window_193_2_1.npz,1,0.6853226,-0.048088543,0.31468698,-0.0210612,-0.4000146,1.7656022,1.7736098,-0.53102946,-0.15990387,-0.88668054,-0.8722786,0.2355439,0.7170868,-0.49620855,0.47658494,-0.23574127,1.192956,-0.9620366,-0.36698306,-1.3090975,0.9618435,-1.3401879,0.1854098,1.3109642,1.1082795,1.5196085,1.0794547,1.7534275,-1.4671956,-0.056713138,-0.77836937,-1.43146,-1.7820659,0.29996487,0.85105693,-0.29858476,0.6470026,0.3353902,1.3562418,-1.1125039,-0.35501418,-0.28983182,0.1136379,-0.8741515,-0.68949497,-0.6089214,1.2107857,-0.54619825,-0.83194345,0.7737838,2.6536074,-1.5791899,-0.8114367,-1.542704,-0.9875644,-1.4081222,-1.5633833,-1.7396253,-1.0930674,0.31812292,1.2138444,1.1336293,-0.7307803,1.1371679
715,reo_window_69_3_0.npz,0,-0.6290928,0.8107815,-0.15057738,0.87682945,0.803085,-0.030856963,0.03229844,-0.14952335,-1.1621565,-0.20426624,-0.698817,1.8539234,0.8046632,0.32994598,-0.055702,-1.1636268,0.26912177,1.2201052,0.28593403,1.4603955,-0.5989181,-0.55238324,-1.0685799,-0.3352229,-1.2085203,0.12055038,-0.15544696,-0.327939,0.104783066,1.1973923,0.500762,0.4330053,1.2312706,0.26643214,-0.15782256,0.50392395,2.0100415,-1.1778337,-0.8204805,-0.38822553,0.1171056,-0.473911,1.6168401,0.19739456,0.93898433,-1.1434361,0.38969097,-0.24194023,-0.58364487,1.701861,-0.32811055,0.77852654,-0.6081773,0.82352793,1.1664381,0.64245874,-0.14396064,1.0598502,-0.5717649,-1.0366474,0.642213,0.77843136,0.37987268,-1.1268497
716,reo_window_189_1_0.npz,0,-0.90059626,0.39740855,-0.15066898,0.38276705,0.98750603,-1.1179919,-1.948128,-1.5164918,-1.3205829,-1.2798191,-1.3388916,0.6204082,1.3368737,1.3716154,-0.70947593,-0.23002772,0.97497076,1.4807957,-0.54731286,0.28071132,-1.2507571,-1.167348,-0.8610542,-1.1252102,-1.4984446,0.50919604,-0.73645175,-1.3993566,1.5902942,0.16532597,1.0624213,1.0891,1.0855018,1.7250432,0.80884844,1.5810779,0.11727304,-0.43223155,-1.4832683,2.082866,1.1222726,0.54941136,-0.8476767,1.0901073,1.4309834,0.78693795,-1.9787382,1.3200868,-1.17572,-0.046336457,-1.4819337,1.120033,-1.4384596,1.4441768,0.9441655,1.664422,1.6770412,1.5055157,-0.7290551,-1.3577249,0.86191064,0.42519116,0.7175231,-1.281439
717,reo_window_79_3_0.npz,0,-0.74409515,0.30777484,-0.5975078,0.5150206,0.51117396,-0.46065658,-0.16702904,-0.45682457,-1.2445264,-0.43674183,-0.93116623,1.1881578,0.9863277,0.79148555,-0.28519776,-0.498316,0.569106,1.2223238,0.26247844,1.0758793,-1.0091264,-0.9109914,-1.0974015,0.103170626,-1.3160437,0.7042578,0.29109147,-0.43106955,-0.04053942,0.40624735,0.65559375,0.964932,1.3605789,0.5350006,-0.26491198,0.96059334,2.075457,-0.90853757,-0.94636625,0.03168595,-0.14794162,0.21224675,1.5348251,0.35458264,1.0112578,-0.20975326,-0.47551122,0.39369264,-0.74489343,1.2056917,-0.9830164,0.79011416,-0.87575537,1.6231375,1.4897131,0.7880286,-0.45623186,1.0606507,-1.0761664,-1.2568871,0.9022167,0.48654908,0.43820688,-0.817525
718,reo_window_199_1_0.npz,0,-1.8095819,0.78758234,-0.82372814,0.80932903,-0.25786287,-2.1064196,-0.5782489,-1.118319,-1.1897409,-1.0488186,-0.9510714,-0.93011314,1.0187941,1.3944304,-0.52020526,0.28156254,1.1920522,0.45860603,1.3630197,0.5833625,-1.4227282,-0.964897,-1.2963246,0.04311831,-1.3762802,0.7318941,0.25242785,-1.8416512,0.36525813,-0.23356603,1.4017655,0.52723455,0.7804089,0.944649,-0.34312376,-0.29782128,0.2921908,0.14929353,-1.8659253,1.384288,-1.5685608,-0.32687932,0.6897172,1.6126887,1.2631391,0.060012892,-0.73216194,0.28334522,-0.95686495,-0.5670408,-1.2216489,1.6802429,-1.01819,0.50219953,1.259215,1.4829515,1.2233227,1.4011096,-0.78604317,-0.83905363,0.8830583,0.13807555,1.1278086,-1.5682386
719,reo_window_11_0_1.npz,1,1.2898232,-0.7204982,1.1327428,-1.3404367,-0.50711745,0.6288023,0.69259876,-1.0542532,1.4190216,-0.8864563,-1.0446787,0.4497748,1.0739497,-1.3781323,0.5626712,0.27058673,0.9138769,-1.8121355,0.2005222,0.66208047,1.1410929,-0.8590834,1.5371528,-0.52490735,1.0914483,0.2610353,-0.2832463,1.0615509,-0.18957368,-0.5935097,-1.1449872,-1.2040889,-0.8033607,0.89943343,-0.3573539,-1.2799832,-0.6065575,-0.7424484,1.128679,0.5886694,0.15888733,0.2279463,-0.60497284,-0.5478916,-1.299925,-0.837852,1.2844747,-1.335189,-0.8260783,-0.432538,1.0639766,-0.88041455,-1.060239,-0.96424854,-0.8791524,-1.0602264,-0.95886827,-1.3909177,-1.2156212,1.2957019,0.93860346,-0.47842917,-1.0951799,1.3505573
720,reo_window_12_1_1.npz,1,1.3423606,-1.1261871,1.5049946,-1.0439758,0.19225797,0.98300034,-0.5748496,-1.5743828,1.2162843,-1.3352995,-1.3297567,-0.21974993,1.3239019,-1.1193103,0.3771383,0.102766454,1.2029699,-1.2075977,-2.0460403,-0.37231678,1.1421334,-0.98036265,1.2778004,-1.0788864,1.61231,0.087931894,-1.5160645,1.5576072,0.8270838,0.27261233,-0.6079549,-1.1226367,-0.474985,1.7762041,0.7602489,-0.47006413,-2.0724828,-0.008590171,1.3245797,1.8143749,1.3193014,-0.49810362,-2.1925893,-1.5427134,-1.2616196,-0.8039489,0.19913448,-0.48142064,-1.1210686,-1.5560359,1.0099574,-1.1640608,-1.2560216,-0.985187,-0.7564212,-1.2201989,-0.15264963,-1.0818251,-0.76630753,0.8360106,0.96852505,-0.6029004,-0.96928155,1.2479495
721,reo_window_27_2_1.npz,1,1.3492262,0.008032431,0.53966874,-0.6570795,-0.1712772,1.2356243,0.94588464,-1.0826437,1.9876221,-0.9673792,-0.9700029,0.0036327648,0.7921003,-1.3064263,-0.18880157,-0.4681456,1.0694089,-0.9071816,0.77996016,-0.76516664,1.4547381,-0.9832978,0.869611,-0.10107117,0.8549587,0.5643007,-0.005929724,1.1500876,-0.65594476,-0.59585315,-0.57818735,-1.0079815,-1.2998893,0.8686859,-0.2708587,0.5092483,-1.5155926,0.029724361,0.076540165,0.617723,-0.38613495,-0.45653996,-0.03007979,-0.03158411,-1.393216,0.10041223,-0.19591565,-1.0338906,-0.9175579,-0.8346461,1.3509715,-0.3987647,-0.94571155,-0.5679585,-1.1887774,-1.4702532,-0.16784978,-1.9877698,-1.230801,1.7298425,1.0631213,-0.6441532,-0.3710765,1.3991936
722,reo_window_37_2_1.npz,1,1.2230142,0.23083803,0.315764,-0.6137645,-0.07361177,1.839882,0.6935428,-0.91559416,1.4684433,-0.93963116,-0.9144658,0.8922742,0.88308775,-0.94273126,-0.05877207,0.16754822,1.0044236,-1.4598848,1.9439011,-0.5194482,1.3946348,-0.9992753,1.0172075,0.25627875,0.08586195,0.703406,-0.44233814,0.74826604,-0.5015022,-0.9968506,-1.195986,-1.5706422,-0.6046954,0.84977984,-0.16292273,-0.12808809,-0.85933125,-0.47548106,0.91253144,0.3673047,0.13253166,0.9143197,-0.23721996,0.109225765,-0.9105494,-1.2531508,0.551614,-0.8750715,-0.8025185,-0.12444242,1.3581533,-0.7463152,-0.911756,-0.8869894,-1.7108995,-1.2404039,0.16432843,-2.4928677,-1.1709955,1.5184444,0.9300192,-1.1105868,-0.5825051,1.3237221
723,reo_window_24_3_1.npz,1,1.3410879,-0.7953331,1.0209633,-1.1773126,0.152655,1.0665982,0.8636203,-0.71794385,1.3445649,-0.7454933,-0.9285559,1.2199872,0.98089415,-1.4014264,0.9516795,0.43184036,0.6109716,-0.6191821,-0.31023705,1.0060759,1.3518671,-0.7899364,1.2305281,-0.5460275,1.040003,0.19249003,-0.41499728,1.2933333,-0.32744944,-0.15898767,-1.0353583,-1.017219,-0.6114312,0.6196515,-0.3758997,-0.8803682,0.55185086,-1.1910251,1.1796669,0.002065956,0.34325394,0.14072125,-0.27892408,-0.8054099,-1.1765845,-1.2537745,1.2520337,-1.2530019,-0.6423149,0.4514936,0.6661143,-1.0074372,-0.95358,0.029240586,-0.42878503,-1.2932253,-1.2869201,-1.4202772,-1.1787002,1.1168464,0.8490167,0.17773138,-1.2047845,1.271862
724,reo_window_34_3_1.npz,1,1.3049424,-0.83699983,1.0201743,-1.1546288,0.15255357,1.0390629,0.8786542,-0.72209907,1.3651339,-0.7572205,-0.93833435,1.1702355,0.9929851,-1.3913596,0.92241246,0.46487147,0.62812376,-0.6226308,-0.31988153,0.9719853,1.3436012,-0.8089261,1.2048725,-0.5118962,1.0571264,0.22021666,-0.39515406,1.2714888,-0.35910958,-0.16306332,-1.0649377,-0.97437805,-0.644603,0.628136,-0.30940983,-0.87166095,0.5093158,-1.1658111,1.1722108,0.0036162052,0.374127,0.12848364,-0.26837313,-0.80981654,-1.1819335,-1.2522912,1.2276942,-1.2166736,-0.6505198,0.45366153,0.66317236,-0.9985053,-0.96005094,0.029060893,-0.44179422,-1.3142109,-1.3125399,-1.4116409,-1.1763786,1.1301745,0.8691662,0.16209605,-1.1955029,1.2871356
725,reo_window_148_2_0.npz,0,-0.076114915,1.2911979,-1.2908041,1.1502093,1.2682319,-0.5891962,-0.29090372,-0.38277355,-0.18696609,-0.76948243,-0.66296875,0.32385752,0.670876,0.3175156,-1.490602,-0.48296607,0.675308,0.32766905,1.5860825,-1.4293885,-1.3301433,-1.0098817,-0.91591626,1.5770093,-1.3618215,1.1464845,0.64596707,-1.1042393,-0.8279643,0.36837533,0.07406808,1.50238,0.95245624,0.3489422,-0.17888801,1.9452467,-0.12442547,-0.9064726,-0.4635265,-0.37079856,-0.05575761,1.4708279,1.2536324,0.66126233,0.5371902,0.993917,-1.3276399,2.4380267,-0.36813545,1.655931,-0.4115126,-0.095321245,-0.75916576,2.1151054,-0.36578542,0.7654212,-0.21100035,0.681402,-1.2492288,-0.7180642,0.8346662,-0.9142037,1.477487,-0.8202755
726,reo_window_4_1_1.npz,1,0.84427154,-0.971263,0.58336097,-0.13420907,-1.3923211,1.2827301,1.5160258,-0.74812925,1.0619743,-1.0276424,-0.9076632,-0.9362806,0.81351954,-0.32074168,1.2635566,0.87343127,1.4327868,-2.157886,0.3882449,-1.5825559,0.39752755,-1.292669,1.0881215,1.3235945,1.2173848,1.8143845,0.91605914,1.025867,-1.5880164,-0.63801944,-1.3221866,-1.14721,-1.5476502,0.54754055,-0.115656525,-1.9689858,-0.5607991,1.1936425,0.89415944,-0.7530802,-0.59197736,-0.043385826,-0.17999016,-0.1264849,-0.8248105,-0.017528882,0.7445602,-0.14114694,-0.9363781,-0.28305486,1.3275056,-2.0274408,-0.6457786,-1.8846714,-1.3135322,-0.84851706,-1.6571051,-1.6168875,-0.5887156,1.4536934,1.1484251,0.7029735,-0.7040745,0.70184547
727,reo_window_158_2_0.npz,0,-0.43914938,0.9355547,-0.31394663,0.88966495,-0.4781273,-2.235037,0.18587038,0.80768234,-1.3127252,1.4066614,0.7321427,0.98122936,-0.75739425,-0.93324536,0.41587746,-3.279718,-0.3307623,1.7131656,-0.6256069,2.3330672,-1.2853293,1.1570798,-0.75617045,-1.2440153,-1.1224445,-0.9273371,-0.49320778,0.6763493,0.73673606,2.18236,0.010397794,-1.390235,-0.11204693,-0.7335364,-1.0352647,-1.4396884,1.3750756,-0.3557201,-0.6500092,-0.7630285,-0.9696069,-1.89194,1.2113942,0.58557016,1.8927015,-0.9302832,-0.6700275,-1.917591,-0.65957385,1.5524174,0.23991433,2.4415634,0.80068856,-1.3909239,0.861401,1.33876,0.60629433,1.7114187,1.3733832,-0.18912686,-0.6017645,2.0612857,-0.88535047,-1.6539711
728,reo_window_120_1_1.npz,1,1.0523072,-0.53985065,1.0702431,-1.2378093,-0.6334575,0.082198404,0.6803662,-1.2322112,1.7846767,-1.2262818,-1.0043808,-0.74243575,1.0621464,-0.84137523,0.5110168,0.6890922,1.2013597,-2.0843709,0.4414894,0.34066838,1.1740437,-0.7611199,1.6225631,-0.62655234,1.3417718,-0.12931958,-0.7328067,0.6179856,0.013261935,-0.7723907,-0.23140346,-1.5225903,-1.4328651,1.0393277,-0.6029761,-2.3446674,-1.5388337,-0.3344044,0.95081407,1.2679704,-0.7163639,-0.68169194,-1.2207026,-0.10836755,-1.5032774,-1.1253443,1.1684414,-1.6641378,-0.6959664,-1.5072021,0.9775469,-0.608912,-0.95973635,-1.6935344,-0.99943477,-1.2525831,-0.34969932,-1.0667744,-0.8835881,1.4194114,0.8483913,-0.7495927,-0.7074796,1.030191
